NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines
H1,918,2000,030269,    422.50,      0.00,     22.00,     12.07,0,1,0,34,35,35
H1,918,2000,030270,    100.00,     10.00,     10.00,     10.00,0,0,0,10,10,10
H1,918,2000,030310,      4.00,      2.00,      2.00,      2.00,0,0,0,2,2,2
H1,918,2000,030321,     33.00,      9.00,     12.00,     11.00,0,0,0,3,3,3
H1,918,2000,030322,     12.00,      2.00,      2.00,      2.00,0,0,0,6,6,6
H1,918,2000,030329,     18.00,      9.00,      9.00,      9.00,0,0,0,2,2,2
H1,918,2000,030331,     30.00,      7.50,     15.00,     10.00,0,0,0,3,3,3
H1,918,2000,030332,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H1,918,2000,030333,      7.50,      7.50,      7.50,      7.50,0,0,0,1,1,1
H1,918,2000,030339,     45.00,      7.50,     15.00,     11.25,0,0,0,4,4,4
H1,918,2000,030341,     22.00,      0.00,     22.00,      5.50,0,3,0,1,4,4
H1,918,2000,030342,     22.00,      0.00,     22.00,      3.14,0,6,0,1,7,7
H1,918,2000,030343,     22.00,      0.00,     22.00,      5.50,0,3,0,1,4,4
H1,918,2000,030349,     44.00,      0.00,     22.00,      5.50,0,6,0,2,8,8
H1,918,2000,030350,     30.00,     15.00,     15.00,     15.00,0,0,0,2,2,2
H1,918,2000,030360,     72.00,     12.00,     12.00,     12.00,0,0,0,6,6,6
H1,918,2000,030371,     51.00,     13.00,     23.00,     17.00,0,0,0,3,3,3
H1,918,2000,030372,      7.50,      7.50,      7.50,      7.50,0,0,0,1,1,1
H1,918,2000,030373,      7.50,      7.50,      7.50,      7.50,0,0,0,1,1,1
H1,918,2000,030374,     55.00,     15.00,     20.00,     18.33,0,0,0,3,3,3
H1,918,2000,030375,     20.00,      6.00,      8.00,      6.67,0,0,0,3,3,3
H1,918,2000,030376,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,030377,     30.00,     15.00,     15.00,     15.00,0,0,0,2,2,2
H1,918,2000,030378,     90.00,     15.00,     15.00,     15.00,0,0,0,6,6,6
H1,918,2000,030379,    349.50,      0.00,     22.00,     10.59,0,3,0,30,33,33
H1,918,2000,030380,     40.00,      0.00,     10.00,      8.00,0,1,0,4,5,5
H1,918,2000,030410,    629.00,      2.00,     18.00,     13.67,0,0,0,46,46,46
H1,918,2000,030420,    531.50,      2.00,     18.00,     10.42,0,0,0,51,51,51
H1,918,2000,030490,    320.00,      7.50,     15.00,      8.89,0,0,0,36,36,36
H1,918,2000,030510,     65.00,     13.00,     13.00,     13.00,0,0,0,5,5,5
H1,918,2000,030520,    132.00,     11.00,     11.00,     11.00,0,0,0,12,12,12
H1,918,2000,030530,    229.00,     15.00,     20.00,     16.36,0,0,0,14,14,14
H1,918,2000,030541,     26.00,     13.00,     13.00,     13.00,0,0,0,2,2,2
H1,918,2000,030542,     10.00,     10.00,     10.00,     10.00,0,0,0,1,1,1
H1,918,2000,030549,    185.00,     14.00,     16.00,     14.23,0,0,0,13,13,13
H1,918,2000,030551,     78.00,     13.00,     13.00,     13.00,0,0,0,6,6,6
H1,918,2000,030559,    195.00,     10.00,     15.00,     12.19,0,0,0,16,16,16
H1,918,2000,030561,     12.00,     12.00,     12.00,     12.00,0,0,0,1,1,1
H1,918,2000,030562,     78.00,     13.00,     13.00,     13.00,0,0,0,6,6,6
H1,918,2000,030563,     10.00,     10.00,     10.00,     10.00,0,0,0,1,1,1
H1,918,2000,030569,    171.00,     11.00,     15.00,     12.21,0,0,0,14,14,14
H1,918,2000,030611,     25.00,     12.50,     12.50,     12.50,0,0,0,2,2,2
H1,918,2000,030612,     22.00,      6.00,     16.00,     11.00,0,0,0,2,2,2
H1,918,2000,030613,    102.00,     12.00,     18.00,     12.75,0,0,0,8,8,8
H1,918,2000,030614,     22.50,      7.50,      7.50,      7.50,0,0,0,3,3,3
H1,918,2000,030619,     55.50,      7.50,     12.00,     11.10,0,0,0,5,5,5
H1,918,2000,030621,     12.50,     12.50,     12.50,     12.50,0,0,0,1,1,1
H1,918,2000,030622,     26.00,      8.00,     10.00,      8.67,0,0,0,3,3,3
H1,918,2000,030623,    162.00,     12.00,     18.00,     13.50,0,0,0,12,12,12
H1,918,2000,030624,     22.50,      7.50,      7.50,      7.50,0,0,0,3,3,3
H1,918,2000,030629,     55.50,      7.50,     12.00,     11.10,0,0,0,5,5,5
H1,918,2000,030710,      9.00,      0.00,      9.00,      4.50,0,1,0,1,2,2
H1,918,2000,030721,     16.00,      8.00,      8.00,      8.00,0,0,0,2,2,2
H1,918,2000,030729,     16.00,      8.00,      8.00,      8.00,0,0,0,2,2,2
H1,918,2000,030731,     18.00,      8.00,     10.00,      9.00,0,0,0,2,2,2
H1,918,2000,030739,     18.00,      8.00,     10.00,      9.00,0,0,0,2,2,2
H1,918,2000,030741,     22.00,      6.00,      8.00,      7.33,0,0,0,3,3,3
H1,918,2000,030749,     98.00,      6.00,      8.00,      7.00,0,0,0,14,14,14
H1,918,2000,030751,      8.00,      8.00,      8.00,      8.00,0,0,0,1,1,1
H1,918,2000,030759,     16.00,      8.00,      8.00,      8.00,0,0,0,2,2,2
H1,918,2000,030760,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,030791,     11.00,     11.00,     11.00,     11.00,0,0,0,1,1,1
H1,918,2000,030799,     54.00,      0.00,     11.00,      7.71,0,1,0,6,7,7
H1,918,2000,040110,,,,,2,0,0,0,0,2
H1,918,2000,040120,,,,,4,0,0,0,0,4
H1,918,2000,040130,,,,,6,0,0,0,0,6
H1,918,2000,040210,,,,,4,0,0,0,0,4
H1,918,2000,040221,,,,,5,0,0,0,0,5
H1,918,2000,040229,,,,,5,0,0,0,0,5
H1,918,2000,040291,,,,,8,0,0,0,0,8
H1,918,2000,040299,,,,,6,0,0,0,0,6
H1,918,2000,040310,,,,,18,0,0,0,0,18
H1,918,2000,040390,,,,,24,0,0,0,0,24
H1,918,2000,040410,,,,,24,0,0,0,0,24
H1,918,2000,040490,,,,,7,0,0,0,0,7
H1,918,2000,040510,,,,,8,0,0,0,0,8
H1,918,2000,040520,,,,,5,0,0,0,0,5
H1,918,2000,040590,,,,,2,0,0,0,0,2
H1,918,2000,040610,,,,,8,0,0,0,0,8
H1,918,2000,040620,      7.70,      7.70,      7.70,      7.70,1,0,0,1,1,2
H1,918,2000,040630,,,,,9,0,0,0,0,9
H1,918,2000,040640,,,,,3,0,0,0,0,3
H1,918,2000,040690,      7.70,      7.70,      7.70,      7.70,73,0,0,1,1,74
H1,918,2000,040700,      7.70,      7.70,      7.70,      7.70,3,0,0,1,1,4
H1,918,2000,040811,      0.00,      0.00,      0.00,      0.00,1,1,0,0,1,2
H1,918,2000,040819,      0.00,      0.00,      0.00,      0.00,2,1,0,0,1,3
H1,918,2000,040891,      0.00,      0.00,      0.00,      0.00,1,1,0,0,1,2
H1,918,2000,040899,      0.00,      0.00,      0.00,      0.00,1,1,0,0,1,2
H1,918,2000,040900,     17.30,     17.30,     17.30,     17.30,0,0,0,1,1,1
H1,918,2000,041000,     15.40,      7.70,      7.70,      7.70,0,0,0,2,2,2
H1,918,2000,050100,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,050210,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,050290,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,050300,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,050400,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,050510,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H1,918,2000,050590,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,050610,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,050690,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,050710,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,050790,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,050800,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,050900,      5.10,      0.00,      5.10,      2.55,0,1,0,1,2,2
H1,918,2000,051000,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,051110,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,051191,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H1,918,2000,051199,      0.00,      0.00,      0.00,      0.00,0,4,0,0,4,4
H1,918,2000,060110,     25.50,      5.10,      5.10,      5.10,0,0,0,5,5,5
H1,918,2000,060120,     16.00,      0.00,      9.60,      5.33,0,1,0,2,3,3
H1,918,2000,060210,      4.00,      0.00,      4.00,      2.00,0,1,0,1,2,2
H1,918,2000,060220,      8.30,      0.00,      8.30,      4.15,0,1,0,1,2,2
H1,918,2000,060230,      8.30,      8.30,      8.30,      8.30,0,0,0,1,1,1
H1,918,2000,060240,     33.20,      8.30,      8.30,      8.30,0,0,0,4,4,4
H1,918,2000,060290,     97.10,      0.00,      8.30,      6.94,0,1,0,13,14,14
H1,918,2000,060310,     76.50,      8.50,      8.50,      8.50,0,0,0,9,9,9
H1,918,2000,060390,     20.00,     10.00,     10.00,     10.00,0,0,0,2,2,2
H1,918,2000,060410,     15.00,      0.00,      5.00,      3.75,0,1,0,3,4,4
H1,918,2000,060491,     12.00,      2.00,      2.50,      2.40,0,0,0,5,5,5
H1,918,2000,060499,     21.80,      0.00,     10.90,      7.27,0,1,0,2,3,3
H1,918,2000,070110,      4.50,      4.50,      4.50,      4.50,0,0,0,1,1,1
H1,918,2000,070190,     28.80,      5.80,     11.50,      9.60,0,0,0,3,3,3
H1,918,2000,070200,,,,,2,0,0,0,0,2
H1,918,2000,070310,     28.80,      9.60,      9.60,      9.60,0,0,0,3,3,3
H1,918,2000,070320,      9.60,      9.60,      9.60,      9.60,0,0,0,1,1,1
H1,918,2000,070390,     20.80,     10.40,     10.40,     10.40,0,0,0,2,2,2
H1,918,2000,070410,     13.60,     13.60,     13.60,     13.60,0,0,0,1,1,1
H1,918,2000,070420,     12.00,     12.00,     12.00,     12.00,0,0,0,1,1,1
H1,918,2000,070490,     48.00,     12.00,     12.00,     12.00,0,0,0,4,4,4
H1,918,2000,070511,     24.00,     12.00,     12.00,     12.00,0,0,0,2,2,2
H1,918,2000,070519,     10.40,     10.40,     10.40,     10.40,0,0,0,1,1,1
H1,918,2000,070521,     10.40,     10.40,     10.40,     10.40,0,0,0,1,1,1
H1,918,2000,070529,     31.20,     10.40,     10.40,     10.40,0,0,0,3,3,3
H1,918,2000,070610,     27.20,     13.60,     13.60,     13.60,0,0,0,2,2,2
H1,918,2000,070690,     80.00,     12.00,     13.60,     13.33,0,0,0,6,6,6
H1,918,2000,070700,     12.80,     12.80,     12.80,     12.80,4,0,0,1,1,5
H1,918,2000,070810,      8.00,      8.00,      8.00,      8.00,0,0,0,1,1,1
H1,918,2000,070820,     31.20,     10.40,     10.40,     10.40,0,0,0,3,3,3
H1,918,2000,070890,     33.60,     11.20,     11.20,     11.20,0,0,0,3,3,3
H1,918,2000,070910,     10.40,     10.40,     10.40,     10.40,0,0,0,1,1,1
H1,918,2000,070920,     20.40,     10.20,     10.20,     10.20,0,0,0,2,2,2
H1,918,2000,070930,     12.80,     12.80,     12.80,     12.80,0,0,0,1,1,1
H1,918,2000,070940,     25.60,     12.80,     12.80,     12.80,0,0,0,2,2,2
H1,918,2000,070951,     47.20,      3.20,     12.80,      7.87,0,0,0,6,6,6
H1,918,2000,070952,      6.40,      6.40,      6.40,      6.40,0,0,0,1,1,1
H1,918,2000,070960,     13.60,      0.00,      7.20,      3.40,0,2,0,2,4,4
H1,918,2000,070970,     10.40,     10.40,     10.40,     10.40,0,0,0,1,1,1
H1,918,2000,070990,    120.20,      4.50,     12.80,     10.02,3,0,0,12,12,15
H1,918,2000,071010,     14.40,     14.40,     14.40,     14.40,0,0,0,1,1,1
H1,918,2000,071021,     28.80,     14.40,     14.40,     14.40,0,0,0,2,2,2
H1,918,2000,071022,     14.40,     14.40,     14.40,     14.40,0,0,0,1,1,1
H1,918,2000,071029,     28.80,     14.40,     14.40,     14.40,0,0,0,2,2,2
H1,918,2000,071030,     28.80,     14.40,     14.40,     14.40,0,0,0,2,2,2
H1,918,2000,071040,,,,,1,0,0,0,0,1
H1,918,2000,071080,    165.60,      6.40,     15.20,     13.80,0,0,0,12,12,12
H1,918,2000,071090,     14.40,     14.40,     14.40,     14.40,0,0,0,1,1,1
H1,918,2000,071110,      7.20,      7.20,      7.20,      7.20,0,0,0,1,1,1
H1,918,2000,071120,     12.80,      6.40,      6.40,      6.40,2,0,0,2,2,4
H1,918,2000,071130,      4.80,      4.80,      4.80,      4.80,0,0,0,1,1,1
H1,918,2000,071140,     24.00,     12.00,     12.00,     12.00,0,0,0,2,2,2
H1,918,2000,071190,     85.60,      6.40,     12.00,      9.51,2,0,0,9,9,11
H1,918,2000,071220,     12.80,     12.80,     12.80,     12.80,0,0,0,1,1,1
H1,918,2000,071230,     89.60,     12.80,     12.80,     12.80,0,0,0,7,7,7
H1,918,2000,071290,     99.80,      0.00,     12.80,     11.09,1,1,0,8,9,10
H1,918,2000,071310,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3
H1,918,2000,071320,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3
H1,918,2000,071331,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H1,918,2000,071332,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H1,918,2000,071333,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3
H1,918,2000,071339,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H1,918,2000,071340,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H1,918,2000,071350,      6.40,      3.20,      3.20,      3.20,0,0,0,2,2,2
H1,918,2000,071390,     12.80,      3.20,      3.20,      3.20,0,0,0,4,4,4
H1,918,2000,071410,,,,,3,0,0,0,0,3
H1,918,2000,071420,      3.00,      3.00,      3.00,      3.00,1,0,0,1,1,2
H1,918,2000,071490,      3.00,      3.00,      3.00,      3.00,4,0,0,1,1,5
H1,918,2000,080111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,080119,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,080121,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,080122,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,080131,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,080132,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,080211,      5.60,      0.00,      5.60,      2.80,0,1,0,1,2,2
H1,918,2000,080212,      3.50,      0.00,      3.50,      1.75,0,1,0,1,2,2
H1,918,2000,080221,      3.20,      3.20,      3.20,      3.20,0,0,0,1,1,1
H1,918,2000,080222,      3.20,      3.20,      3.20,      3.20,0,0,0,1,1,1
H1,918,2000,080231,      4.00,      4.00,      4.00,      4.00,0,0,0,1,1,1
H1,918,2000,080232,      5.10,      5.10,      5.10,      5.10,0,0,0,1,1,1
H1,918,2000,080240,     11.20,      5.60,      5.60,      5.60,0,0,0,2,2,2
H1,918,2000,080250,      1.60,      1.60,      1.60,      1.60,0,0,0,1,1,1
H1,918,2000,080290,      6.00,      0.00,      2.00,      1.20,0,2,0,3,5,5
H1,918,2000,080300,     32.00,     16.00,     16.00,     16.00,1,0,0,2,2,3
H1,918,2000,080410,     61.60,      7.70,      7.70,      7.70,0,0,0,8,8,8
H1,918,2000,080420,     13.60,      5.60,      8.00,      6.80,0,0,0,2,2,2
H1,918,2000,080430,     11.60,      5.80,      5.80,      5.80,0,0,0,2,2,2
H1,918,2000,080440,     10.20,      5.10,      5.10,      5.10,0,0,0,2,2,2
H1,918,2000,080450,      0.00,      0.00,      0.00,      0.00,0,5,0,0,5,5
H1,918,2000,080510,    122.00,     15.00,     16.00,     15.25,0,0,0,8,8,8
H1,918,2000,080520,    192.00,     16.00,     16.00,     16.00,0,0,0,12,12,12
H1,918,2000,080530,     51.20,     12.80,     12.80,     12.80,0,0,0,4,4,4
H1,918,2000,080540,      4.50,      1.50,      1.50,      1.50,0,0,0,3,3,3
H1,918,2000,080590,     38.40,     12.80,     12.80,     12.80,0,0,0,3,3,3
H1,918,2000,080610,     45.40,      8.00,     14.40,     11.35,0,0,0,4,4,4
H1,918,2000,080620,     21.60,      2.40,      2.40,      2.40,0,0,0,9,9,9
H1,918,2000,080711,      8.80,      8.80,      8.80,      8.80,0,0,0,1,1,1
H1,918,2000,080719,     35.20,      8.80,      8.80,      8.80,0,0,0,4,4,4
H1,918,2000,080720,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,080810,      7.20,      7.20,      7.20,      7.20,0,0,0,1,1,1
H1,918,2000,080820,     14.40,      7.20,      7.20,      7.20,0,0,0,2,2,2
H1,918,2000,080910,     20.00,     20.00,     20.00,     20.00,0,0,0,1,1,1
H1,918,2000,080920,     48.00,     12.00,     12.00,     12.00,0,0,0,4,4,4
H1,918,2000,080930,     35.20,     17.60,     17.60,     17.60,0,0,0,2,2,2
H1,918,2000,080940,     24.80,      6.40,     12.00,      8.27,0,0,0,3,3,3
H1,918,2000,081010,     22.40,     11.20,     11.20,     11.20,0,0,0,2,2,2
H1,918,2000,081020,     27.20,      8.80,      9.60,      9.07,0,0,0,3,3,3
H1,918,2000,081030,     44.80,      8.80,      9.60,      8.96,0,0,0,5,5,5
H1,918,2000,081040,     19.20,      0.00,      9.60,      3.84,0,1,0,4,5,5
H1,918,2000,081050,      8.80,      8.80,      8.80,      8.80,0,0,0,1,1,1
H1,918,2000,081090,     61.60,      0.00,      8.80,      5.60,0,4,0,7,11,11
H1,918,2000,081110,     70.40,     14.40,     20.80,     17.60,2,0,0,4,4,6
H1,918,2000,081120,    191.20,     12.00,     20.80,     15.93,4,0,0,12,12,16
H1,918,2000,081190,    497.60,      3.20,     20.80,     15.55,12,0,0,32,32,44
H1,918,2000,081210,     17.60,      8.80,      8.80,      8.80,0,0,0,2,2,2
H1,918,2000,081220,      8.80,      8.80,      8.80,      8.80,0,0,0,1,1,1
H1,918,2000,081290,    119.70,      2.30,     12.80,      8.55,0,0,0,14,14,14
H1,918,2000,081310,      5.60,      5.60,      5.60,      5.60,0,0,0,1,1,1
H1,918,2000,081320,      9.60,      9.60,      9.60,      9.60,0,0,0,1,1,1
H1,918,2000,081330,      3.20,      3.20,      3.20,      3.20,0,0,0,1,1,1
H1,918,2000,081340,     21.20,      0.00,      6.40,      2.65,0,2,0,6,8,8
H1,918,2000,081350,     60.00,      4.00,      9.60,      6.67,0,0,0,9,9,9
H1,918,2000,081400,      1.60,      1.60,      1.60,      1.60,0,0,0,1,1,1
H1,918,2000,090111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,090112,      8.30,      8.30,      8.30,      8.30,0,0,0,1,1,1
H1,918,2000,090121,      7.50,      7.50,      7.50,      7.50,0,0,0,1,1,1
H1,918,2000,090122,      9.00,      9.00,      9.00,      9.00,0,0,0,1,1,1
H1,918,2000,090190,     11.50,      0.00,     11.50,      5.75,0,1,0,1,2,2
H1,918,2000,090210,      3.20,      3.20,      3.20,      3.20,0,0,0,1,1,1
H1,918,2000,090220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,090230,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,090240,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,090300,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H1,918,2000,090411,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H1,918,2000,090412,      4.00,      4.00,      4.00,      4.00,0,0,0,1,1,1
H1,918,2000,090420,     14.60,      0.00,      9.60,      2.92,0,3,0,2,5,5
H1,918,2000,090500,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
