NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines
H5,918,2018,010121,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,010129,     11.50,      0.00,     11.50,      5.75,0,1,0,1,2,2
H5,918,2018,010130,      7.70,      7.70,      7.70,      7.70,0,0,0,1,1,1
H5,918,2018,010190,     10.90,     10.90,     10.90,     10.90,0,0,0,1,1,1
H5,918,2018,010221,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3
H5,918,2018,010229,      0.00,      0.00,      0.00,      0.00,41,1,0,0,1,42
H5,918,2018,010231,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,010239,      0.00,      0.00,      0.00,      0.00,2,1,0,0,1,3
H5,918,2018,010290,      0.00,      0.00,      0.00,      0.00,2,2,0,0,2,4
H5,918,2018,010310,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,010391,      0.00,      0.00,      0.00,      0.00,1,1,0,0,1,2
H5,918,2018,010392,      0.00,      0.00,      0.00,      0.00,2,1,0,0,1,3
H5,918,2018,010410,      0.00,      0.00,      0.00,      0.00,2,1,0,0,1,3
H5,918,2018,010420,      3.20,      3.20,      3.20,      3.20,1,0,0,1,1,2
H5,918,2018,010511,,,,,4,0,0,0,0,4
H5,918,2018,010512,,,,,1,0,0,0,0,1
H5,918,2018,010513,,,,,1,0,0,0,0,1
H5,918,2018,010514,,,,,1,0,0,0,0,1
H5,918,2018,010515,,,,,1,0,0,0,0,1
H5,918,2018,010594,,,,,1,0,0,0,0,1
H5,918,2018,010599,,,,,4,0,0,0,0,4
H5,918,2018,010611,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,010612,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,010613,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,010614,      3.80,      0.00,      3.80,      1.90,0,1,0,1,2,2
H5,918,2018,010619,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,010620,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,010631,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,010632,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,010633,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,010639,      6.40,      0.00,      6.40,      3.20,0,1,0,1,2,2
H5,918,2018,010641,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,010649,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,010690,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,020110,,,,,4,0,0,0,0,4
H5,918,2018,020120,,,,,15,0,0,0,0,15
H5,918,2018,020130,,,,,4,0,0,0,0,4
H5,918,2018,020210,,,,,3,0,0,0,0,3
H5,918,2018,020220,,,,,15,0,0,0,0,15
H5,918,2018,020230,,,,,22,0,0,0,0,22
H5,918,2018,020311,      0.00,      0.00,      0.00,      0.00,1,1,0,0,1,2
H5,918,2018,020312,      0.00,      0.00,      0.00,      0.00,2,1,0,0,1,3
H5,918,2018,020319,      0.00,      0.00,      0.00,      0.00,9,1,0,0,1,10
H5,918,2018,020321,      0.00,      0.00,      0.00,      0.00,1,1,0,0,1,2
H5,918,2018,020322,      0.00,      0.00,      0.00,      0.00,2,1,0,0,1,3
H5,918,2018,020329,      0.00,      0.00,      0.00,      0.00,9,1,0,0,1,10
H5,918,2018,020410,,,,,2,0,0,0,0,2
H5,918,2018,020421,,,,,2,0,0,0,0,2
H5,918,2018,020422,,,,,8,0,0,0,0,8
H5,918,2018,020423,,,,,4,0,0,0,0,4
H5,918,2018,020430,,,,,2,0,0,0,0,2
H5,918,2018,020441,,,,,2,0,0,0,0,2
H5,918,2018,020442,,,,,8,0,0,0,0,8
H5,918,2018,020443,,,,,4,0,0,0,0,4
H5,918,2018,020450,,,,,14,0,0,0,0,14
H5,918,2018,020500,     10.20,      5.10,      5.10,      5.10,0,0,0,2,2,2
H5,918,2018,020610,      0.00,      0.00,      0.00,      0.00,3,2,0,0,2,5
H5,918,2018,020621,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,020622,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,020629,      0.00,      0.00,      0.00,      0.00,12,2,0,0,2,14
H5,918,2018,020630,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,918,2018,020641,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H5,918,2018,020649,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,020680,      6.40,      0.00,      6.40,      2.13,0,2,0,1,3,3
H5,918,2018,020690,      6.40,      0.00,      6.40,      2.13,0,2,0,1,3,3
H5,918,2018,020711,,,,,3,0,0,0,0,3
H5,918,2018,020712,,,,,2,0,0,0,0,2
H5,918,2018,020713,      6.40,      6.40,      6.40,      6.40,8,0,0,1,1,9
H5,918,2018,020714,      6.40,      6.40,      6.40,      6.40,8,0,0,1,1,9
H5,918,2018,020724,,,,,2,0,0,0,0,2
H5,918,2018,020725,,,,,2,0,0,0,0,2
H5,918,2018,020726,      6.40,      6.40,      6.40,      6.40,9,0,0,1,1,10
H5,918,2018,020727,      6.40,      6.40,      6.40,      6.40,9,0,0,1,1,10
H5,918,2018,020741,,,,,3,0,0,0,0,3
H5,918,2018,020742,,,,,2,0,0,0,0,2
H5,918,2018,020743,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,020744,      6.40,      6.40,      6.40,      6.40,9,0,0,1,1,10
H5,918,2018,020745,      6.40,      0.00,      6.40,      3.20,9,1,0,1,2,11
H5,918,2018,020751,,,,,2,0,0,0,0,2
H5,918,2018,020752,,,,,2,0,0,0,0,2
H5,918,2018,020753,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H5,918,2018,020754,      6.40,      6.40,      6.40,      6.40,9,0,0,1,1,10
H5,918,2018,020755,      6.40,      0.00,      6.40,      3.20,9,1,0,1,2,11
H5,918,2018,020760,     12.80,      6.40,      6.40,      6.40,11,0,0,2,2,13
H5,918,2018,020810,      6.40,      0.00,      6.40,      3.20,0,1,0,1,2,2
H5,918,2018,020830,      9.00,      9.00,      9.00,      9.00,0,0,0,1,1,1
H5,918,2018,020840,     21.80,      6.40,      9.00,      7.27,0,0,0,3,3,3
H5,918,2018,020850,      9.00,      9.00,      9.00,      9.00,0,0,0,1,1,1
H5,918,2018,020860,      9.00,      9.00,      9.00,      9.00,0,0,0,1,1,1
H5,918,2018,020890,     39.80,      0.00,      9.00,      6.63,0,1,0,5,6,6
H5,918,2018,020910,,,,,3,0,0,0,0,3
H5,918,2018,020990,,,,,1,0,0,0,0,1
