NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines
H0,918,1989,020629,      4.00,      0.00,      4.00,      2.00,1,1,0,1,2,3
H0,918,1989,020630,     14.00,      0.00,      7.00,      3.50,0,1,0,3,4,4
H0,918,1989,020641,     10.00,      0.00,      7.00,      3.33,0,1,0,2,3,3
H0,918,1989,020649,     10.00,      0.00,      7.00,      3.33,0,1,0,2,3,3
H0,918,1989,020680,     13.00,      0.00,     10.00,      4.33,0,1,0,2,3,3
H0,918,1989,020690,     13.00,      0.00,     10.00,      4.33,0,1,0,2,3,3
H0,918,1989,020710,,,,,11,0,0,0,0,11
H0,918,1989,020721,,,,,2,0,0,0,0,2
H0,918,1989,020722,,,,,2,0,0,0,0,2
H0,918,1989,020723,,,,,5,0,0,0,0,5
H0,918,1989,020731,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1
H0,918,1989,020739,     10.00,     10.00,     10.00,     10.00,31,0,0,1,1,32
H0,918,1989,020741,,,,,8,0,0,0,0,8
H0,918,1989,020742,,,,,9,0,0,0,0,9
H0,918,1989,020743,,,,,14,0,0,0,0,14
H0,918,1989,020750,     13.00,      3.00,     10.00,      6.50,0,0,0,2,2,2
H0,918,1989,020810,     13.00,      3.00,     10.00,      6.50,0,0,0,2,2,2
H0,918,1989,020820,     10.00,     10.00,     10.00,     10.00,0,0,0,1,1,1
H0,918,1989,020890,     37.00,      3.00,     14.00,      9.25,0,0,0,4,4,4
H0,918,1989,020900,,,,,4,0,0,0,0,4
H0,918,1989,021011,,,,,5,0,0,0,0,5
H0,918,1989,021012,,,,,3,0,0,0,0,3
H0,918,1989,021019,,,,,11,0,0,0,0,11
H0,918,1989,021020,,,,,2,0,0,0,0,2
H0,918,1989,021090,     43.00,      3.00,     20.00,     10.75,9,0,0,4,4,13
H0,918,1989,030110,     15.00,      0.00,     15.00,      7.50,0,1,0,1,2,2
H0,918,1989,030191,     12.00,     12.00,     12.00,     12.00,0,0,0,1,1,1
H0,918,1989,030192,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1
H0,918,1989,030193,      8.00,      8.00,      8.00,      8.00,0,0,0,1,1,1
H0,918,1989,030199,     26.00,      2.00,     16.00,      8.67,0,0,0,3,3,3
H0,918,1989,030211,     12.00,     12.00,     12.00,     12.00,0,0,0,1,1,1
H0,918,1989,030212,      2.00,      2.00,      2.00,      2.00,0,0,0,1,1,1
H0,918,1989,030219,      8.00,      8.00,      8.00,      8.00,0,0,0,1,1,1
H0,918,1989,030221,     31.00,      8.00,     15.00,     10.33,0,0,0,3,3,3
H0,918,1989,030222,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H0,918,1989,030223,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H0,918,1989,030229,,,,,,,0,,,
H0,918,1989,030231,     44.00,     22.00,     22.00,     22.00,0,0,0,2,2,2
H0,918,1989,030232,     44.00,     22.00,     22.00,     22.00,0,0,0,2,2,2
H0,918,1989,030233,     44.00,     22.00,     22.00,     22.00,0,0,0,2,2,2
H0,918,1989,030239,     44.00,     22.00,     22.00,     22.00,0,0,0,2,2,2
H0,918,1989,030240,     15.00,      0.00,     15.00,      7.50,0,1,0,1,2,2
H0,918,1989,030250,     27.00,     12.00,     15.00,     13.50,0,0,0,2,2,2
H0,918,1989,030261,     51.00,      0.00,     23.00,     12.75,0,1,0,3,4,4
H0,918,1989,030262,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H0,918,1989,030263,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H0,918,1989,030264,     20.00,      0.00,     20.00,     10.00,0,1,0,1,2,2
H0,918,1989,030265,     16.00,      8.00,      8.00,      8.00,0,0,0,2,2,2
H0,918,1989,030266,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1
H0,918,1989,030269,    260.00,      8.00,     22.00,     14.44,0,0,0,18,18,18
H0,918,1989,030270,     10.00,     10.00,     10.00,     10.00,0,0,0,1,1,1
H0,918,1989,030310,      2.00,      2.00,      2.00,      2.00,0,0,0,1,1,1
H0,918,1989,030321,     12.00,     12.00,     12.00,     12.00,0,0,0,1,1,1
H0,918,1989,030322,      2.00,      2.00,      2.00,      2.00,0,0,0,1,1,1
H0,918,1989,030329,      9.00,      9.00,      9.00,      9.00,0,0,0,1,1,1
H0,918,1989,030331,     31.00,      8.00,     15.00,     10.33,0,0,0,3,3,3
H0,918,1989,030332,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H0,918,1989,030333,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H0,918,1989,030339,     30.00,     15.00,     15.00,     15.00,0,0,0,2,2,2
H0,918,1989,030341,     88.00,     22.00,     22.00,     22.00,0,0,0,4,4,4
H0,918,1989,030342,    150.00,     20.00,     22.00,     21.43,0,0,0,7,7,7
H0,918,1989,030343,     88.00,     22.00,     22.00,     22.00,0,0,0,4,4,4
H0,918,1989,030349,     88.00,     22.00,     22.00,     22.00,0,0,0,4,4,4
H0,918,1989,030350,     20.00,      0.00,     20.00,     10.00,0,1,0,1,2,2
H0,918,1989,030360,     42.00,     12.00,     15.00,     14.00,0,0,0,3,3,3
H0,918,1989,030371,     51.00,      0.00,     23.00,     12.75,0,1,0,3,4,4
H0,918,1989,030372,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H0,918,1989,030373,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H0,918,1989,030374,     35.00,      0.00,     20.00,     11.67,0,1,0,2,3,3
H0,918,1989,030375,     16.00,      8.00,      8.00,      8.00,0,0,0,2,2,2
H0,918,1989,030376,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1
H0,918,1989,030377,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H0,918,1989,030378,     30.00,     15.00,     15.00,     15.00,0,0,0,2,2,2
H0,918,1989,030379,    309.00,      0.00,     22.00,     14.71,0,1,0,20,21,21
H0,918,1989,030380,     10.00,     10.00,     10.00,     10.00,0,0,0,1,1,1
H0,918,1989,030410,     82.00,      2.00,     18.00,     11.71,0,0,0,7,7,7
H0,918,1989,030420,    353.00,      2.00,     18.00,     14.12,0,0,0,25,25,25
H0,918,1989,030490,    208.00,      0.00,     15.00,     13.00,0,1,0,15,16,16
H0,918,1989,030510,     13.00,     13.00,     13.00,     13.00,0,0,0,1,1,1
H0,918,1989,030520,     11.00,     11.00,     11.00,     11.00,0,0,0,1,1,1
H0,918,1989,030530,     82.00,     15.00,     20.00,     16.40,0,0,0,5,5,5
H0,918,1989,030541,     13.00,     13.00,     13.00,     13.00,0,0,0,1,1,1
H0,918,1989,030542,     10.00,     10.00,     10.00,     10.00,0,0,0,1,1,1
H0,918,1989,030549,     87.00,     14.00,     16.00,     14.50,0,0,0,6,6,6
H0,918,1989,030551,     26.00,     13.00,     13.00,     13.00,0,0,0,2,2,2
H0,918,1989,030559,     72.00,     10.00,     13.00,     12.00,1,0,0,6,6,7
H0,918,1989,030561,     12.00,     12.00,     12.00,     12.00,0,0,0,1,1,1
H0,918,1989,030562,     13.00,     13.00,     13.00,     13.00,0,0,0,1,1,1
H0,918,1989,030563,     10.00,     10.00,     10.00,     10.00,0,0,0,1,1,1
H0,918,1989,030569,     48.00,     11.00,     13.00,     12.00,1,0,0,4,4,5
H0,918,1989,030611,,,,,1,0,0,0,0,1
H0,918,1989,030612,     24.00,      8.00,     16.00,     12.00,0,0,0,2,2,2
H0,918,1989,030613,     48.00,     12.00,     18.00,     16.00,0,0,0,3,3,3
H0,918,1989,030614,     38.00,      8.00,     15.00,     12.67,0,0,0,3,3,3
H0,918,1989,030619,     39.00,     12.00,     15.00,     13.00,0,0,0,3,3,3
H0,918,1989,030621,     25.00,     25.00,     25.00,     25.00,0,0,0,1,1,1
H0,918,1989,030622,     36.00,      8.00,     20.00,     12.00,0,0,0,3,3,3
H0,918,1989,030623,     66.00,     12.00,     18.00,     16.50,0,0,0,4,4,4
H0,918,1989,030624,     38.00,      8.00,     15.00,     12.67,0,0,0,3,3,3
H0,918,1989,030629,     39.00,     12.00,     15.00,     13.00,0,0,0,3,3,3
H0,918,1989,030710,     18.00,      0.00,     18.00,      9.00,0,1,0,1,2,2
H0,918,1989,030721,      8.00,      8.00,      8.00,      8.00,0,0,0,1,1,1
H0,918,1989,030729,     16.00,      8.00,      8.00,      8.00,0,0,0,2,2,2
H0,918,1989,030731,     18.00,      8.00,     10.00,      9.00,0,0,0,2,2,2
H0,918,1989,030739,     18.00,      8.00,     10.00,      9.00,0,0,0,2,2,2
H0,918,1989,030741,     22.00,      6.00,      8.00,      7.33,0,0,0,3,3,3
H0,918,1989,030749,     70.00,      6.00,      8.00,      7.00,0,0,0,10,10,10
H0,918,1989,030751,      8.00,      8.00,      8.00,      8.00,0,0,0,1,1,1
H0,918,1989,030759,     16.00,      8.00,      8.00,      8.00,0,0,0,2,2,2
H0,918,1989,030760,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,030791,     11.00,     11.00,     11.00,     11.00,0,0,0,1,1,1
H0,918,1989,030799,     38.00,      8.00,     11.00,      9.50,0,0,0,4,4,4
H0,918,1989,040110,,,,,2,0,0,0,0,2
H0,918,1989,040120,,,,,4,0,0,0,0,4
H0,918,1989,040130,,,,,6,0,0,0,0,6
H0,918,1989,040210,,,,,4,0,0,0,0,4
H0,918,1989,040221,,,,,5,0,0,0,0,5
H0,918,1989,040229,,,,,5,0,0,0,0,5
H0,918,1989,040291,,,,,8,0,0,0,0,8
H0,918,1989,040299,,,,,6,0,0,0,0,6
H0,918,1989,040310,,,,,12,0,0,0,0,12
H0,918,1989,040390,,,,,18,0,0,0,0,18
H0,918,1989,040410,,,,,4,0,0,0,0,4
H0,918,1989,040490,,,,,12,0,0,0,0,12
H0,918,1989,040500,,,,,2,0,0,0,0,2
H0,918,1989,040610,,,,,2,0,0,0,0,2
H0,918,1989,040620,,,,,2,0,0,0,0,2
H0,918,1989,040630,,,,,4,0,0,0,0,4
H0,918,1989,040640,,,,,1,0,0,0,0,1
H0,918,1989,040690,,,,,32,0,0,0,0,32
H0,918,1989,040700,,,,,4,0,0,0,0,4
H0,918,1989,040811,      0.00,      0.00,      0.00,      0.00,1,1,0,0,1,2
H0,918,1989,040819,      0.00,      0.00,      0.00,      0.00,2,1,0,0,1,3
H0,918,1989,040891,      0.00,      0.00,      0.00,      0.00,1,1,0,0,1,2
H0,918,1989,040899,      0.00,      0.00,      0.00,      0.00,1,1,0,0,1,2
H0,918,1989,040900,     27.00,     27.00,     27.00,     27.00,0,0,0,1,1,1
H0,918,1989,041000,,,,,1,0,0,0,0,1
H0,918,1989,050100,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,050210,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H0,918,1989,050290,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,050300,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,050400,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,050510,      3.50,      0.00,      3.50,      1.75,0,1,0,1,2,2
H0,918,1989,050590,      2.00,      2.00,      2.00,      2.00,0,0,0,1,1,1
H0,918,1989,050610,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,050690,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,050710,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,050790,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,050800,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,050900,      8.00,      0.00,      8.00,      4.00,0,1,0,1,2,2
H0,918,1989,051000,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,051110,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,051191,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H0,918,1989,051199,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2
H0,918,1989,060110,     40.00,      8.00,      8.00,      8.00,0,0,0,5,5,5
H0,918,1989,060120,     27.00,      2.00,     15.00,      9.00,0,0,0,3,3,3
H0,918,1989,060210,     21.00,      8.00,     13.00,     10.50,0,0,0,2,2,2
H0,918,1989,060220,     39.00,     13.00,     13.00,     13.00,0,0,0,3,3,3
H0,918,1989,060230,     26.00,     13.00,     13.00,     13.00,0,0,0,2,2,2
H0,918,1989,060240,     39.00,     13.00,     13.00,     13.00,0,0,0,3,3,3
H0,918,1989,060291,     13.00,     13.00,     13.00,     13.00,0,0,0,1,1,1
H0,918,1989,060299,    117.00,      0.00,     13.00,     11.70,0,1,0,9,10,10
H0,918,1989,060310,    210.00,     15.00,     20.00,     17.50,0,0,0,12,12,12
H0,918,1989,060390,     20.00,     20.00,     20.00,     20.00,0,0,0,1,1,1
H0,918,1989,060410,     10.00,      0.00,     10.00,      5.00,0,1,0,1,2,2
H0,918,1989,060491,     20.00,     10.00,     10.00,     10.00,0,0,0,2,2,2
H0,918,1989,060499,     21.00,      4.00,     17.00,     10.50,0,0,0,2,2,2
H0,918,1989,070110,      7.00,      7.00,      7.00,      7.00,0,0,0,1,1,1
H0,918,1989,070190,     63.00,      9.00,     21.00,     15.75,0,0,0,4,4,4
H0,918,1989,070200,,,,,2,0,0,0,0,2
H0,918,1989,070310,     36.00,     12.00,     12.00,     12.00,0,0,0,3,3,3
H0,918,1989,070320,     12.00,     12.00,     12.00,     12.00,0,0,0,1,1,1
H0,918,1989,070390,     13.00,     13.00,     13.00,     13.00,0,0,0,1,1,1
H0,918,1989,070410,,,,,2,0,0,0,0,2
H0,918,1989,070420,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H0,918,1989,070490,     15.00,     15.00,     15.00,     15.00,1,0,0,1,1,2
H0,918,1989,070511,,,,,2,0,0,0,0,2
H0,918,1989,070519,     13.00,     13.00,     13.00,     13.00,0,0,0,1,1,1
H0,918,1989,070521,     13.00,     13.00,     13.00,     13.00,0,0,0,1,1,1
H0,918,1989,070529,     13.00,     13.00,     13.00,     13.00,0,0,0,1,1,1
H0,918,1989,070610,     17.00,     17.00,     17.00,     17.00,0,0,0,1,1,1
H0,918,1989,070690,     62.00,     13.00,     17.00,     15.50,0,0,0,4,4,4
H0,918,1989,070700,     52.00,     16.00,     20.00,     17.33,0,0,0,3,3,3
H0,918,1989,070810,     27.00,     10.00,     17.00,     13.50,0,0,0,2,2,2
H0,918,1989,070820,,,,,2,0,0,0,0,2
H0,918,1989,070890,     14.00,     14.00,     14.00,     14.00,0,0,0,1,1,1
H0,918,1989,070910,     13.00,     13.00,     13.00,     13.00,0,0,0,1,1,1
H0,918,1989,070920,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1
H0,918,1989,070930,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1
H0,918,1989,070940,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1
H0,918,1989,070951,     35.00,      4.00,     16.00,      8.75,0,0,0,4,4,4
H0,918,1989,070952,      8.00,      8.00,      8.00,      8.00,0,0,0,1,1,1
H0,918,1989,070960,     19.00,      0.00,     10.00,      4.75,0,2,0,2,4,4
H0,918,1989,070970,,,,,1,0,0,0,0,1
H0,918,1989,070990,     10.00,     10.00,     10.00,     10.00,8,0,0,1,1,9
H0,918,1989,071010,     18.00,     18.00,     18.00,     18.00,0,0,0,1,1,1
H0,918,1989,071021,     18.00,     18.00,     18.00,     18.00,0,0,0,1,1,1
H0,918,1989,071022,     18.00,     18.00,     18.00,     18.00,0,0,0,1,1,1
H0,918,1989,071029,     18.00,     18.00,     18.00,     18.00,0,0,0,1,1,1
H0,918,1989,071030,     18.00,     18.00,     18.00,     18.00,0,0,0,1,1,1
H0,918,1989,071040,,,,,1,0,0,0,0,1
H0,918,1989,071080,    119.00,     10.00,     19.00,     17.00,1,0,0,7,7,8
H0,918,1989,071090,     18.00,     18.00,     18.00,     18.00,0,0,0,1,1,1
H0,918,1989,071110,      9.00,      9.00,      9.00,      9.00,0,0,0,1,1,1
H0,918,1989,071120,,,,,2,0,0,0,0,2
H0,918,1989,071130,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H0,918,1989,071140,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H0,918,1989,071190,     10.00,     10.00,     10.00,     10.00,4,0,0,1,1,5
H0,918,1989,071210,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1
H0,918,1989,071220,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1
H0,918,1989,071230,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1
H0,918,1989,071290,     52.00,      4.00,     16.00,     13.00,1,0,0,4,4,5
H0,918,1989,071310,      9.00,      3.00,      3.00,      3.00,0,0,0,3,3,3
H0,918,1989,071320,      6.00,      3.00,      3.00,      3.00,0,0,0,2,2,2
H0,918,1989,071331,      6.00,      3.00,      3.00,      3.00,0,0,0,2,2,2
H0,918,1989,071332,      6.00,      3.00,      3.00,      3.00,0,0,0,2,2,2
H0,918,1989,071333,      6.00,      3.00,      3.00,      3.00,0,0,0,2,2,2
H0,918,1989,071339,      6.00,      3.00,      3.00,      3.00,0,0,0,2,2,2
H0,918,1989,071340,      4.00,      2.00,      2.00,      2.00,0,0,0,2,2,2
H0,918,1989,071350,     10.00,      5.00,      5.00,      5.00,0,0,0,2,2,2
H0,918,1989,071390,     10.00,      5.00,      5.00,      5.00,0,0,0,2,2,2
H0,918,1989,071410,      6.00,      6.00,      6.00,      6.00,2,0,0,1,1,3
H0,918,1989,071420,      6.00,      6.00,      6.00,      6.00,1,0,0,1,1,2
H0,918,1989,071490,      6.00,      6.00,      6.00,      6.00,2,0,0,1,1,3
H0,918,1989,080110,      4.00,      2.00,      2.00,      2.00,0,0,0,2,2,2
H0,918,1989,080120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,080130,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,080211,      7.00,      0.00,      7.00,      3.50,0,1,0,1,2,2
H0,918,1989,080212,      7.00,      0.00,      7.00,      3.50,0,1,0,1,2,2
H0,918,1989,080221,,,,,1,0,0,0,0,1
H0,918,1989,080222,,,,,1,0,0,0,0,1
H0,918,1989,080231,      8.00,      8.00,      8.00,      8.00,0,0,0,1,1,1
H0,918,1989,080232,      8.00,      8.00,      8.00,      8.00,0,0,0,1,1,1
H0,918,1989,080240,,,,,1,0,0,0,0,1
H0,918,1989,080250,,,,,1,0,0,0,0,1
H0,918,1989,080290,      1.50,      0.00,      1.50,      0.75,1,1,0,1,2,3
H0,918,1989,080300,     40.00,     20.00,     20.00,     20.00,0,0,0,2,2,2
H0,918,1989,080410,,,,,1,0,0,0,0,1
H0,918,1989,080420,,,,,2,0,0,0,0,2
H0,918,1989,080430,      9.00,      9.00,      9.00,      9.00,0,0,0,1,1,1
H0,918,1989,080440,     16.00,      8.00,      8.00,      8.00,0,0,0,2,2,2
H0,918,1989,080450,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H0,918,1989,080510,     84.00,      4.00,     15.00,      8.40,4,0,0,10,10,14
H0,918,1989,080520,,,,,5,0,0,0,0,5
H0,918,1989,080530,,,,,2,0,0,0,0,2
H0,918,1989,080540,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1
H0,918,1989,080590,,,,,1,0,0,0,0,1
H0,918,1989,080610,     22.00,      3.00,     10.00,      4.40,0,0,0,5,5,5
H0,918,1989,080620,     12.00,      3.00,      3.00,      3.00,0,0,0,4,4,4
H0,918,1989,080710,,,,,2,0,0,0,0,2
H0,918,1989,080720,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1
H0,918,1989,080810,     37.00,      6.00,     14.00,      9.25,0,0,0,4,4,4
H0,918,1989,080820,     47.00,      5.00,     13.00,      9.40,1,0,0,5,5,6
H0,918,1989,080910,,,,,1,0,0,0,0,1
H0,918,1989,080920,     15.00,     15.00,     15.00,     15.00,1,0,0,1,1,2
H0,918,1989,080930,,,,,1,0,0,0,0,1
H0,918,1989,080940,      8.00,      8.00,      8.00,      8.00,2,0,0,1,1,3
H0,918,1989,081010,     14.00,     14.00,     14.00,     14.00,1,0,0,1,1,2
H0,918,1989,081020,     11.00,     11.00,     11.00,     11.00,1,0,0,1,1,2
H0,918,1989,081030,     22.00,     11.00,     11.00,     11.00,1,0,0,2,2,3
H0,918,1989,081040,      8.00,      0.00,      4.00,      2.67,1,1,0,2,3,4
H0,918,1989,081090,,,,,2,0,0,0,0,2
H0,918,1989,081110,     70.00,     18.00,     26.00,     23.33,0,0,0,3,3,3
H0,918,1989,081120,    136.00,     15.00,     26.00,     19.43,0,0,0,7,7,7
H0,918,1989,081190,     89.00,      4.00,     26.00,     17.80,0,0,0,5,5,5
H0,918,1989,081210,,,,,1,0,0,0,0,1
H0,918,1989,081220,,,,,1,0,0,0,0,1
H0,918,1989,081290,     13.50,      5.50,      8.00,      6.75,5,0,0,2,2,7
H0,918,1989,081310,      7.00,      7.00,      7.00,      7.00,0,0,0,1,1,1
H0,918,1989,081320,     12.00,     12.00,     12.00,     12.00,0,0,0,1,1,1
H0,918,1989,081330,      8.00,      8.00,      8.00,      8.00,0,0,0,1,1,1
H0,918,1989,081340,     25.00,      4.00,      8.00,      6.25,0,0,0,4,4,4
H0,918,1989,081350,     50.00,      8.00,     12.00,     10.00,0,0,0,5,5,5
H0,918,1989,081400,      2.00,      2.00,      2.00,      2.00,0,0,0,1,1,1
H0,918,1989,090111,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
H0,918,1989,090112,     13.00,     13.00,     13.00,     13.00,0,0,0,1,1,1
H0,918,1989,090121,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H0,918,1989,090122,     18.00,     18.00,     18.00,     18.00,0,0,0,1,1,1
H0,918,1989,090130,     13.00,     13.00,     13.00,     13.00,0,0,0,1,1,1
H0,918,1989,090140,     18.00,     18.00,     18.00,     18.00,0,0,0,1,1,1
H0,918,1989,090210,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
H0,918,1989,090220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,090230,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1
H0,918,1989,090240,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,090300,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,090411,     10.00,      0.00,     10.00,      5.00,0,1,0,1,2,2
H0,918,1989,090412,     12.50,     12.50,     12.50,     12.50,0,0,0,1,1,1
H0,918,1989,090420,     34.00,      0.00,     12.00,      6.80,0,2,0,3,5,5
H0,918,1989,090500,     11.50,     11.50,     11.50,     11.50,0,0,0,1,1,1
H0,918,1989,090610,      8.00,      8.00,      8.00,      8.00,0,0,0,1,1,1
H0,918,1989,090620,      8.00,      8.00,      8.00,      8.00,0,0,0,1,1,1
H0,918,1989,090700,     15.00,     15.00,     15.00,     15.00,0,0,0,1,1,1
H0,918,1989,090810,     10.00,      0.00,     10.00,      5.00,0,1,0,1,2,2
H0,918,1989,090820,      8.00,      0.00,      8.00,      4.00,0,1,0,1,2,2
H0,918,1989,090830,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,090910,     10.00,     10.00,     10.00,     10.00,1,0,0,1,1,2
H0,918,1989,090920,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,090930,     10.00,     10.00,     10.00,     10.00,2,0,0,1,1,3
H0,918,1989,090940,     10.00,     10.00,     10.00,     10.00,2,0,0,1,1,3
H0,918,1989,090950,     10.00,     10.00,     10.00,     10.00,2,0,0,1,1,3
H0,918,1989,091010,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,091020,,,,,2,0,0,0,0,2
H0,918,1989,091030,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,091040,,,,,4,0,0,0,0,4
H0,918,1989,091050,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1
H0,918,1989,091091,     45.00,     20.00,     25.00,     22.50,0,0,0,2,2,2
H0,918,1989,091099,     45.00,      0.00,     25.00,     15.00,0,1,0,2,3,3
