Country Name,Country Code,year,Balance des transactions courantes en pourcentage du PIB,Cours des actions,"Importations de biens et services, volume",M3,Prix à la consommation,Production volume,"Produit intérieur brut, volume",Taux de change nominal,Taux de chômage,tariff,tariff_lag1,delta_tariff
Saudi Arabia,SAU,2008,26.884239448463056,-34.4680654767119,-11.9782124108623,100.35354635819381,43.67898731050311,62.034795837729796,-2.9512736778162,3.750999999999999,6.174999999999999,3.56,3.77,-0.20999999999999996
Saudi Arabia,SAU,2008,26.884239448463056,-34.4680654767119,-11.9782124108623,100.35354635819381,43.67898731050311,62.034795837729796,-2.9512736778162,3.750999999999999,6.174999999999999,3.25,3.56,-0.31000000000000005
Saudi Arabia,SAU,2009,6.602953853776556,-34.4680654767119,-11.9782124108623,100.35354635819381,43.23184073718496,62.034795837729796,-2.9512736778162,3.750999999999999,6.174999999999999,3.44,3.25,0.18999999999999995
Saudi Arabia,SAU,2009,6.602953853776556,-34.4680654767119,-11.9782124108623,100.35354635819381,43.23184073718496,62.034795837729796,-2.9512736778162,3.750999999999999,6.174999999999999,3.13,3.44,-0.31000000000000005
Saudi Arabia,SAU,2010,14.088181488788749,-34.4680654767119,-11.9782124108623,100.35354635819381,45.54625094992324,62.034795837729796,-2.9512736778162,3.749983928571428,6.174999999999999,3.645,3.13,0.5150000000000001
Saudi Arabia,SAU,2011,24.239650535675526,-34.4680654767119,-11.9782124108623,100.35354635819381,48.28773202186067,62.034795837729796,-2.9512736778162,3.75,6.174999999999999,4.16,3.645,0.5150000000000001
Saudi Arabia,SAU,2012,23.096029740699827,-34.4680654767119,-11.9782124108623,100.35354635819381,48.10831800886153,62.034795837729796,-2.9512736778162,3.75,6.174999999999999,3.96,4.16,-0.20000000000000018
Saudi Arabia,SAU,2012,23.096029740699827,-34.4680654767119,-11.9782124108623,100.35354635819381,48.10831800886153,62.034795837729796,-2.9512736778162,3.75,6.174999999999999,3.57,3.96,-0.3900000000000001
Saudi Arabia,SAU,2013,18.586202043661295,-34.4680654767119,-11.9782124108623,100.35354635819381,50.08777428121217,62.034795837729796,-2.9512736778162,3.7502161344422498,6.174999999999999,3.96,3.57,0.3900000000000001
Saudi Arabia,SAU,2013,18.586202043661295,-34.4680654767119,-11.9782124108623,100.35354635819381,50.08777428121217,62.034795837729796,-2.9512736778162,3.7502161344422498,6.174999999999999,3.57,3.96,-0.3900000000000001
Saudi Arabia,SAU,2014,10.196216882425915,-34.4680654767119,-11.9782124108623,100.35354635819381,50.52440755916574,62.034795837729796,-2.9512736778162,3.7509145861958086,6.174999999999999,3.84,3.57,0.27
Saudi Arabia,SAU,2014,10.196216882425915,-34.4680654767119,-11.9782124108623,100.35354635819381,50.52440755916574,62.034795837729796,-2.9512736778162,3.7509145861958086,6.174999999999999,3.39,3.84,-0.44999999999999973
Saudi Arabia,SAU,2015,-7.5914658755284,-34.4680654767119,-11.9782124108623,100.35354635819381,50.602345806813936,62.034795837729796,-2.9512736778162,3.751147657828284,6.174999999999999,4.45,3.39,1.06
Saudi Arabia,SAU,2016,-3.5477978027683403,-34.4680654767119,-11.9782124108623,100.35354635819381,52.0674103008036,62.034795837729796,-2.9512736778162,3.7507652683668984,6.174999999999999,4.734999999999999,4.45,0.28499999999999925
Saudi Arabia,SAU,2017,1.6357716026776528,-34.4680654767119,-11.9782124108623,100.35354635819381,50.188648436553756,62.034795837729796,-2.9512736778162,3.750339795038899,6.174999999999999,5.02,4.734999999999999,0.28500000000000014
Saudi Arabia,SAU,2017,1.6357716026776528,-34.4680654767119,-11.9782124108623,100.35354635819381,50.188648436553756,62.034795837729796,-2.9512736778162,3.750339795038899,6.174999999999999,4.85,5.02,-0.16999999999999993
Saudi Arabia,SAU,2018,8.229061934333508,-34.4680654767119,-11.9782124108623,100.35354635819381,53.078955480395685,62.034795837729796,-2.9512736778162,3.750628739373549,6.174999999999999,4.963333333333333,4.85,0.11333333333333329
Saudi Arabia,SAU,2019,4.325750994648607,-34.4680654767119,-11.9782124108623,100.35354635819381,49.71828484909077,62.034795837729796,-2.9512736778162,3.750540430900621,6.174999999999999,5.076666666666667,4.963333333333333,0.11333333333333417
Saudi Arabia,SAU,2020,-3.3266747889883277,-34.4680654767119,-11.9782124108623,100.35354635819381,54.236778307235575,62.034795837729796,-2.9512736778162,3.752371202788758,6.174999999999999,5.19,5.076666666666667,0.11333333333333329
Saudi Arabia,SAU,2020,-3.3266747889883277,-34.4680654767119,-11.9782124108623,100.35354635819381,54.236778307235575,62.034795837729796,-2.9512736778162,3.752371202788758,6.174999999999999,4.23,5.19,-0.96
Saudi Arabia,SAU,2021,4.124883849433063,-34.4680654767119,-11.9782124108623,100.35354635819381,55.654347397085004,62.034795837729796,-2.9512736778162,3.75086374921576,6.174999999999999,4.815,4.23,0.585
Saudi Arabia,SAU,2022,12.134332847809937,-34.4680654767119,-11.9782124108623,100.35354635819381,56.69877486952824,62.034795837729796,-2.9512736778162,3.7548617994776943,6.174999999999999,5.4,4.815,0.585
Slovak Republic,SVK,1989,12.134332847809937,-34.4680654767119,-11.9782124108623,100.35354635819381,24.0201104445581,40.55481367078944,-2.9512736778162,3.7548617994776943,6.174999999999999,5.4,,
Slovak Republic,SVK,1990,12.134332847809937,-34.4680654767119,-11.9782124108623,100.35354635819381,24.0201104445581,17.094836779768062,-2.9512736778162,3.7548617994776943,6.174999999999999,5.4,5.4,0.0
Slovak Republic,SVK,1991,12.134332847809937,-34.4680654767119,-11.9782124108623,100.35354635819381,24.0201104445581,5.985058956141783,-2.9512736778162,1.02137688375,6.174999999999999,5.4,5.4,0.0
Slovak Republic,SVK,1992,12.134332847809937,-34.4680654767119,-11.9782124108623,100.35354635819381,18.145018645335274,44.009284485238496,-2.9512736778162,1.02137688375,6.174999999999999,5.4,5.4,0.0
Slovak Republic,SVK,1993,12.134332847809937,-27.3251639627201,-11.9782124108623,100.35354635819381,27.91527067192765,16.26897736542542,-2.9512736778162,1.02137688375,6.174999999999999,5.4,5.4,0.0
Slovak Republic,SVK,1994,12.134332847809937,-27.3251639627201,-11.9782124108623,100.35354635819381,25.16245453220295,22.995294224353056,-2.9512736778162,1.06368253325,6.174999999999999,5.4,5.4,0.0
Slovak Republic,SVK,1995,12.134332847809937,-27.3251639627201,-11.9782124108623,100.35354635819381,25.191388631033313,26.532070196450547,-2.9512736778162,0.987051605583333,6.174999999999999,5.4,5.4,0.0
Slovak Republic,SVK,1996,12.134332847809937,11.1333292169147,-1.8528897078235829,100.35354635819381,24.329565841901783,25.775277451892862,3.8261077356061466,1.01751809075,12.7083333333333,5.4,5.4,0.0
