,Country Name,Country Code,year,Balance des transactions courantes en pourcentage du PIB,Cours des actions,"Importations de biens et services, volume",M3,Prix à la consommation,"Produit intérieur brut, volume",Taux de change nominal,Taux de chômage,tariff,tariff_lag1,delta_tariff
1448,Sweden,SWE,1996,3.192361025483401,21.7485662560414,3.571854337061628,19.41238005853418,41.16373764476921,1.7047019165564372,6.70707939700602,9.55833333333333,,,
1449,Sweden,SWE,1997,3.7829953096103286,45.6168814931566,12.424245227076751,17.507354217898644,41.495647956200465,3.065009482219735,7.63461683850189,9.89166666666667,,,
1450,Sweden,SWE,1998,3.524606394931193,15.561008798107,10.97168567756374,17.615693185344607,40.922907476707714,4.24583705776395,7.94707818958216,8.2,,,
1451,Sweden,SWE,1999,3.8061024589733687,15.9577949557072,5.578451296050848,32.087997037124964,41.477314757416416,4.201114986353428,8.2623434051485,6.73333333333333,,,
1452,Sweden,SWE,2000,3.8944634608870543,48.9818465681245,12.556751818125766,26.661378190779587,42.06666161078107,4.631126829801592,9.16059325270484,,2.41,,
1453,Sweden,SWE,2001,4.651187304892315,-29.7414545363883,-1.3684880363007506,23.016218042701006,43.82135875664798,1.3608101485830986,10.3383767896549,5.825,3.37,2.41,0.96
1454,Sweden,SWE,2002,4.354890435099403,-23.055003548616,-0.9530020971668725,23.388848314381534,44.61753076383613,2.2777128052351223,9.72104173495791,5.95,2.45,3.37,-0.92
1455,Sweden,SWE,2003,5.794211004066009,-11.3881317708261,3.2512318067255555,25.753485990781837,45.33951477471059,1.8810133315289916,8.07822306961618,6.56666666666667,2.52,2.45,0.0699999999999998
1456,Sweden,SWE,2004,5.9436534617611025,28.3233925615963,6.892433126341808,25.31322598405271,44.72933486762072,4.179604509598772,7.34599586064327,7.375,2.24,2.52,-0.2799999999999998
1457,Sweden,SWE,2005,6.041656955473136,21.7758093430349,6.838512407533364,30.49198307324298,44.970944029003405,2.79315622935198,7.47387105419306,,2.46,2.24,0.2199999999999997
1458,Sweden,SWE,2006,8.210043229726987,26.5627081612533,8.169063072799634,38.1394223295934,46.03308528284829,4.676077350124496,7.37330715677657,7.24166666666667,2.3,2.46,-0.1600000000000001
