Country Name,Country Code,year,Balance des transactions courantes en pourcentage du PIB,Cours des actions,Emploi,"Importations de biens et services, volume",M3,Prix à la consommation,Production volume,"Produit intérieur brut, volume",Taux de change nominal,Taux de chômage,tariff_AR,tariff_FN,tariff_selected,tariff_lag1,delta_tariff
Russian Federation,RUS,1995,-2.043293325376734,12.2892052417409,4939.925,11.265567087866472,0.697526368524943,100.7964231103353,28.120315749398795,6.985840006928614,4.56050023843709,6.174999999999999,9.425,9.875,9.875,9.82,0.054999999999999716
Russian Federation,RUS,1996,-2.043293325376734,12.2892052417409,4939.925,11.265567087866472,0.697526368524943,26.962974776630613,26.12669521393437,6.985840006928614,5.125472368450568,6.174999999999999,9.64,9.93,9.93,9.875,0.054999999999999716
Russian Federation,RUS,1997,-2.043293325376734,97.2651007367207,62944.75,11.265567087866472,15.26870265184842,10.92330353282958,29.64471930489915,6.985840006928614,5.783538012961354,6.174999999999999,11.28,11.28,11.28,9.93,1.3499999999999996
Russian Federation,RUS,1998,-2.043293325376734,97.2651007367207,62944.75,11.265567087866472,8.549713268222206,18.366295835293673,21.07145766834602,6.985840006928614,9.691790652345592,6.174999999999999,11.155,11.155,11.155,11.28,-0.125
Russian Federation,RUS,1999,-2.043293325376734,97.2651007367207,62944.75,11.265567087866472,31.519550042742537,51.2753940455418,33.8507662757662,6.985840006928614,24.61900962725107,6.174999999999999,11.03,11.03,11.03,11.155,-0.125
Russian Federation,RUS,2000,-2.043293325376734,108.780932055217,65070.25,11.265567087866472,31.377854391133226,20.54907751375245,32.052895791696216,6.985840006928614,28.117069814531675,6.174999999999999,10.905,10.905,10.905,11.03,-0.125
Russian Federation,RUS,2001,7.235188888563633,-8.97330207382443,65123.0,11.265567087866472,25.524316128508705,23.0680482122093,29.033756126131237,6.985840006928614,29.17527226455066,6.174999999999999,10.78,10.78,10.78,10.905,-0.125
Russian Federation,RUS,2002,7.235188888563633,59.1804097067906,66658.75,23.2589942558141,18.314501884089964,22.1705880596873,29.49900029755918,7.175949192694,31.375542512580168,6.174999999999999,10.8,10.8,10.8,10.78,0.02000000000000135
Russian Federation,RUS,2003,7.235188888563633,40.8288835355632,66432.25,23.2589942558141,22.714152151725525,23.058471104737947,36.43768280109996,7.175949192694,30.691509745095157,6.174999999999999,10.693333333333333,10.693333333333333,10.693333333333333,10.8,-0.10666666666666735
Russian Federation,RUS,2004,9.014311922438592,34.986372477726,67274.75,23.2589942558141,22.9933132444513,23.4380088550446,38.68549889150857,7.175949192694,28.799163465553665,6.174999999999999,10.586666666666668,10.586666666666668,10.586666666666668,10.693333333333333,-0.10666666666666558
